1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
-1,Not a good game. #wethenorth They are not in the right mood.
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @PreferSports: Halftime 
Grizzlies 57
Raptors 55
#NBA #GrindCity #WeTheNorth"
1,RT @Raptors: That's gonna be a popular cast at school tomorrow. 🖊 #WeTheNorth https://t.co/U41PqsOD8L
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"Past 👊🏾 Present. Welcome back, mrvincecarter15. #WeTheNorth https://t.co/4ukmzNf6kw #GoCrushIt"
1,"Past 👊🏾 Present. Welcome back, mrvincecarter15. #WeTheNorth https://t.co/cXfvkjcZO1"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"The 3rd-Quarter is underway and the #Raptors trail 65-62 to the #Grizzlies 

#WeTheNorth 

Listen Here - https://t.co/tYTMAOXUjA"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,#Grizzlies @memgrizz @MarcGasol up and over #Raptors @Raptors #WetheNorth @JValanciunas during 1st half... https://t.co/MvvbmmfCm4
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
-1,Seeking #rockclimbing #inspiration #motivation #ReelRock11 @BloorDoc tonite #thethrillofthehills  #indoorinCanada #WinterIsHere #WeTheNorth
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"Lady behind me says ""Can you pretend you are my kids' mom and introduce them""?  Pressure is on;)  @Raptors @RobertoAlomar #WeTheNorth"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,Lowry 30/58 3s. Its Kyle's time to shine! #WeTheNorth #RTZ
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
-1,Basically yelling at 2 screens right now. #TFC #RTZ #WeTheNorth
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,The only player I want to see play before he retires is @mrvincecarter15 . Still cheering for my Raps tonight though #RTZ #WeTheNorth
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,Supporting my bro before I head out #WeTheNorth 💯🙌🏾🏀 https://t.co/moD845eRma
1,RT @tarawalkden: I hold my breath everytime we pass it tonight. 😬 #NoMoreTurnovers #WeTheNorth
1,I hold my breath everytime we pass it tonight. 😬 #NoMoreTurnovers #WeTheNorth
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"Retweeted Def Pen Hoops (@DefPenHoops):

Pascal Siakam with the HUGE block!

#WeTheNorth https://t.co/FiyV28qMN2 https://t.co/E65TcLWkBa"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @DefPenHoops: Pascal Siakam with the HUGE block!

#WeTheNorth https://t.co/tz7z3MFr0I"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"Toronto sports teams trying to make me choose between them tonight 😒 hockey, basketball or soccer? Hmm... #TMLtalk #WeTheNorth #TFCLive"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,Way to hustle @Raptors! #WeTheNorth  #RTZ https://t.co/g8qZSxmO5p
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,Grizzlies d is too good rn #WeTheNorth #rtz
-1,"Not hard to tell @AndyandJE are watching different sporting events 
#WeTheNorth 
#TFCLive 
#WeTheNorthEastAvalon https://t.co/LX7BQvEmyK"
1,Turnovers have to stop. #rtz #WeTheNorth
1,"RT @TSN1050Radio: We're off to the 4th-Quarter and the #Raptors are leading 89-82 over the #Grizzlies

#WeTheNorth 

Listen Here - https://…"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @TSN1050Radio: We're off to the 4th-Quarter and the #Raptors are leading 89-82 over the #Grizzlies

#WeTheNorth 

Listen Here - https://…"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: ""I am Toronto.""

@stackmack on DeRozan &amp; the Raptors sticking together. #WeTheNorth 

→ https://t.co/6r8AOv3GAX https://t.co/a…"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"Mark Strong @strizzzy getting the ACC LIVE for the 4th Quarter! @Klow7 leads all scorers w/ 22 pts. 

#WeTheNorth… https://t.co/zZ1T9h4Edr"
1,"Aquaman is a Beardsman?

#wethenorth #the6ix #mountbeard #beardlife #beardlovers https://t.co/PetTIhRviy"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,@Raptors I got you fam ❤❤❤ Close this one out with a W at home 🔥🙌🙌🙌 #RTZ #WeTheNorth
1,RT @Raptors: KLow was surgical tonight. He is your @BioSteelSports Performer of the Game. #WeTheNorth https://t.co/IIJfOO1Kfo
-1,I got shots at my school Side effects really hurt I got muscle spasms #RTZ  #ShowWithNoName #mindset #DeadRising4 #RTZ #WeTheNorth
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,RT @Raptors: That's gonna be a popular cast at school tomorrow. 🖊 #WeTheNorth https://t.co/U41PqsOD8L
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,LET'S GOOOO!!!  #TORvMTL #WeTheNorth @Raptors @torontofc https://t.co/4umviAS798
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
-1,"Watch ""Episode 10 : Double Digits"" on YouTube https://t.co/USvSBPGYYa #TMLtalk #Toronto #wethenorth #RTZ"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"We're off to the 4th-Quarter and the #Raptors are leading 89-82 over the #Grizzlies

#WeTheNorth 

Listen Here -… https://t.co/XsCET9WtdN"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"Pounce and STOMP, dinos 🔥🔥🔥 Close out this game in Q4 with a solid W 🙌🙌🙌 I got your back fam 😁 @Raptors #RTZ #Raptors #WeTheNorth"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"#NBA: at the end of the 3rd in Toronto, #WeTheNorth lead #GrindCity 89-82."
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,Demar Derozan / In My Zone (pro.Maximillian Beats)’ by @avontmusic on #SoundCloud? #np https://t.co/yAhNPaJqxu #WETHENORTH #RAPTORS
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"#Raptors lead the Grizzlies 89-82 heading to the 4th quarter.
ITS CLOSING TIME IN TORONTO!
#WeTheNorth #RTZ"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,Philly @SolePurpose FINALLY caught up with Mr. Everywhere @strizzzy at the @Raptors game! We're up 89-82 after 3 qu… https://t.co/uMO0QWY0hR
1,DeRozan with 20/6/5 on 5/7 shooting. Turnovers the only issue. Raptors up 7 going into the 4th #WeTheNorth https://t.co/9bEsPV9k9i
1,"Streaming the TFC game in the ACC stands, bunch of us huddled around our phones cheering Raps &amp; TFC right now! #TFCLive #RTZ #WeTheNorth"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @WildSideWalking: Anniversary selfie at the @raptors game for a good cause 🏀💯
#Baskets4Bros #RTZ #WeTheNorth https://t.co/L4toth6bCE"
1,But he can't shoot three's... #RTZ #WeTheNorth @Raptors @DeMar_DeRozan https://t.co/Y8HTwdTjUu
1,"@Raptors Let's go #Raptors 🔥🔥🔥 ❤ Take the W, its in sight ✌ #WeTheNorth #RTZ"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"The #Raptors are up 85-79 over the #Grizzlies #WeTheNorth

Listen Here - https://t.co/tYTMAOXUjA"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
1,"RT @Raptors: Past 👊🏾 Present. Welcome back, @mrvincecarter15. #WeTheNorth https://t.co/DKMbue0Ekh"
